customer_id,age,gender,region,income_tier,education_level,marital_status,tenure_months,contract_type,preferred_channel,loyalty_tier,churn,purchase_frequency,avg_order_value,total_spend_6m,recency_days,product_categories_used,returns_ratio,email_open_rate,app_sessions_per_month,support_tickets_6m,campaign_response_rate,last_promotion_used,customer_satisfaction_score,payment_method
CUST013510,33,Female,south,High,Post-Graduate,Married,12,Monthly,App,Silver,1,8,317.65,2410.72,105,3,0.3666,,11,8,0.3858,Discount,42.5,Credit Card
CUST004733,29,FEMALE,North,Low,High School,Single,77,Monthly,In-store,Bronze,0,8,452.68,3564.48,1,1,0.3612,0.7514,27,11,0.4714,Cashback,39,Credit Card
CUST007113,39,Male,north ,Low,Post-Graduate,Single,60,Annual,Phone,Silver,1,1,29.81,30.25,140,1,0.1576,0.1573,,4,0.0719,Discount,,Debit Card
CUST001074,38,Male,East,Mid,Graduate,Single,58,Annual,Phone,Silver,0,7,149.46,1111.52,136,3,0.3378,0.1508,0,2,0,Discount,59,COD
CUST018746,18,Female,East,Mid,Doctorate,Widowed,4,Multi-year,In-store,Silver,0,26,98.49,2617.92,110,5,0.5619,0.1355,,22,0.97,No Promotion,53.5,COD
CUST012861,46,Female,south,Low,Post-Graduate,Married,72,Annual,Web,Bronze,0,40,19.98,737.38,1,8,0.1179,0.6319,21,33,0.696,Cashback,,Credit Card
CUST019448,50,Female,Central,Low,High School,Single,30,Multi-year,Web,Platinum,0,27,103.57,2768.87,183,5,0.1892,,3,3,0.6506,Discount,41,Credit Card
CUST010328,59,Non-binary,WEST,Low,,Divorced,3,Multi year,Web,Bronze,0,1,29.11,29.75,16,1,0.3433,0.6029,60,3,0.7262,No Promotion,32,Debit Card
CUST011250,48,Female,CENTRAL,,High School,Married,8,Monthly,Web,Platinum,0,17,44.56,763.4,112,1,0.3196,0.6811,0,1,0,No Promotion,71,Credit Card
CUST003941,46,Male,West,Low,Graduate,Married,12,Monthly,In-store,Silver,0,11,74.66,816.3,51,3,0.1674,,52,3,0.5185,No Promotion,73.5,Debit Card
CUST017322,40,Female,north,Mid,Graduate,Single,20,multi-year,Web,,0,23,65.66,1365.92,36,6,,,31,0,0.6164,No Promotion,41,Credit Card
CUST005558,47,Male,West,Mid,High School,Divorced,35,Multi-year,Web,Bronze,0,11,111.59,1155.68,1,7,0,0.7884,0,2,0.4935,Cashback,32.5,Debit Card
CUST007395,25,Female,NORTH,High,High School,Married,63,Annual,Web,Silver,0,23,194.26,4611.06,,7,0.3548,0.4549,31,0,0.3482,,31.5,Debit Card
CUST005238,56,Male,South,,Graduate,Divorced,10,Annual,App,,0,7,225.77,1594.41,64,1,,,,7,0.1897,Discount,,Wallet
CUST013921,53,MALE,East,Low,Post-Graduate,Single,45,Annual,App,Gold,0,12,153.09,1672.96,92,3,0.448,0.8492,59,1,0,,46,Debit Card
CUST009051,33,F,south,Low,Post-Graduate,Widowed,26,Monthly,Phone,Gold,0,21,116.7,2498.61,,5,0.0444,0.405,3,0,0,Free Shipping,10,Debit Card
CUST004916,38,Female,North,High,Graduate,Single,14,Monthly,In-store,Bronze,0,22,123.59,2720.72,67,6,0.4836,0.5314,38,0,0.5191,Discount,37.5,Debit Card
CUST007332,39,M,west,Low,High School,Single,117,Annual,Web,Silver,1,20,272.02,5059.82,9,4,0.1965,0.5587,43,11,0.1211,,,Credit Card
CUST011790,21,Male,South,Mid,Post-Graduate,Married,17,Monthly,In-store,Bronze,1,2,53.78,96.85,154,1,0.1922,0.4698,41,9,0,No Promotion,32.5,Wallet
CUST006458,49,Female,NORTH,,Graduate,Married,16,Annual,App,Gold,0,22,273.47,5818.29,74,5,0,0,0,9,0,No Promotion,70,Wallet
CUST003404,26,Non-binary,SOUTH,High,High School,Married,19,Monthly,App,Gold,0,38,258.5,10372.43,183,8,0.3148,0.4058,9,10,0,Free Shipping,24,Debit Card
CUST005099,46,Male,West,Mid,,Married,14,multiyear,Phone,Platinum,0,,163.05,3388.45,57,6,0.2981,0.6082,0,15,0.1885,No Promotion,60,Wallet
CUST008695,41,Non-binary,north ,High,High School,Divorced,29,Monthly,In-store,Bronze,0,34,51.11,1892.22,162,5,0.0523,0.294,20,10,0.4264,Cashback,52,Debit Card
CUST004508,39,FEMALE,SOUTH,Mid,Post-Graduate,Married,2,Monthly,Web,Platinum,0,3,30.57,92.49,,1,0.4099,,57,0,0.6277,No Promotion,34.5,Debit Card
CUST009562,33,MALE,West,Mid,High School,Single,82,Monthly,App,Gold,1,5,128.49,675.65,44,4,0.4944,0.6637,12,6,0.5777,Discount,91,Debit Card
CUST014921,38,Male,central,Low,Graduate,Married,25,Monthly,App,Bronze,0,9,222.11,2189.61,1,1,0.1703,0.5856,31,2,0.5818,No Promotion,0,COD
CUST007194,34,Male,east,,High School,Married,14,Multi-year,App,Bronze,0,21,45.83,916.72,1,7,0.5159,0.6161,34,10,0,,71,Wallet
CUST005494,53,Non-binary,South,Mid,,Married,52,Annual,App,Silver,0,41,70.47,2937.15,183,5,0.2601,0.4748,31,0,0.2149,No Promotion,,COD
CUST015336,27,Male,South ,Mid,Graduate,Married,31,Monthly,Web,Bronze,0,,380.27,3895.1,27,2,0.5799,0,37,0,0.497,Discount,38.5,Credit Card
CUST011609,58,Female,South,Mid,,Widowed,39,Monthly,Web,Bronze,0,22,16.38,330.45,164,8,0.1669,0.5716,33,7,0.1885,No Promotion,100,Debit Card
CUST011694,44,Male,SOUTH,High,Post-Graduate,Single,5,Monthly,App,Gold,0,8,147.43,1248.68,150,7,,0.4998,47,13,0.5762,No Promotion,50,Debit Card
CUST014543,42,Male,East,Low,Graduate,Married,12,Monthly,Web,Gold,0,9,136.45,1108.21,32,4,0.2765,0.861,39,11,0.0094,Discount,74,Credit Card
CUST010052,42,Male,Central,High,Post-Graduate,Married,22,Multi-year,App,Silver,0,38,70.39,2872.05,160,5,0.4236,0.3681,0,13,0,Discount,15,Debit Card
CUST018253,53,Female,north,Mid,Graduate,Widowed,3,multiyear,Web,Gold,0,9,464.03,4422.29,90,6,0.4288,0.3683,,8,0.3113,Discount,54,Debit Card
CUST001795,37,Female,EAST,High,High School,Married,36,Monthly,In-store,,0,36,441.66,16339.86,42,6,0.4772,0.3391,23,36,0.259,Discount,,Credit Card
CUST017121,,Female,North,Mid,,Married,34,Monthly,Web,Bronze,0,1,28.92,29.22,70,1,,0.4605,0,0,0.1142,No Promotion,72,Credit Card
CUST001647,43,Male,west,Mid,Graduate,Single,26,Monthly,App,Bronze,0,25,178.24,4764.09,,6,0.398,0.3358,2,4,0.7202,No Promotion,,Wallet
CUST019634,42,F,east,Mid,Post-Graduate,Single,28,Monthly,Phone,Silver,0,,58.63,122.14,183,3,0.1523,0.98,41,0,0.97,No Promotion,70.5,Debit Card
CUST007018,37,Male,East,Mid,High School,Married,22,Multi-year,Phone,Silver,0,10,129.49,1356.11,183,2,0.3989,,12,0,0.4232,Free Shipping,59,Debit Card
CUST002413,,female,east,Mid,High School,Married,58,Annual,Web,Bronze,0,12,159.57,1792.45,183,2,0.1712,0.4795,20,7,0.045,Free Shipping,,Credit Card
CUST009745,39,Female,CENTRAL,Low,High School,Single,34,Annual,Web,Silver,1,23,157.57,3276.45,131,3,0.2439,0.5683,12,18,0.5913,,54.5,Credit Card
CUST000276,35,Male,west,Mid,High School,Single,7,Monthly,Web,Bronze,0,15,82.58,1192.2,66,6,0.3481,,50,0,0.7228,Cashback,44,Credit Card
CUST000237,18,Male,central,Mid,Graduate,Single,13,Monthly,App,Bronze,1,18,197.23,3427.42,,2,0.0676,0.3842,21,1,0.5003,Cashback,95,COD
CUST006299,39,F,central,Low,Doctorate,Married,4,Annual,App,Bronze,1,3,236.53,665.97,30,3,0,0.3655,24,19,0.1344,Cashback,59,Credit Card
CUST004486,43,Female,EAST,Low,High School,Married,60,Monthly,In-store,Gold,1,1,56.35,56.76,183,1,0.225,,,3,0.0383,Cashback,63,Credit Card
CUST016477,51,MALE,south,Mid,High School,Single,13,Monthly,App,Gold,1,,86.22,237.45,4,1,0.1767,0,0,13,0,Cashback,68,Debit Card
CUST011543,36,FEMALE,west,Mid,High School,Divorced,19,Monthly,Web,Gold,0,17,42.43,781.9,183,2,0.3835,0.6872,50,0,0.3921,No Promotion,88.5,Debit Card
CUST004569,46,Male,south,Low,Graduate,Married,49,Annual,In-store,Platinum,0,13,118.53,1621.55,1,1,,0.2071,,0,0.2771,No Promotion,100,Credit Card
CUST019761,30,Male,central,High,,Single,20,Annual,App,,0,11,25.04,293.43,53,6,0.152,0.2589,13,0,0,Discount,40.5,Debit Card
CUST002934,36,male,Central,Mid,Graduate,Single,50,Monthly,Web,Bronze,1,13,64.2,901.82,100,6,0.0214,0.0227,16,6,0.0665,No Promotion,,Credit Card
CUST014762,31,F,EAST,Mid,Graduate,Married,33,Annual,In-store,Bronze,0,24,328.75,8373.39,124,7,0.1823,,44,7,0.6135,,2.5,Debit Card
CUST014074,31,Male,east,Mid,High School,Married,42,Annual,App,Gold,0,17,352.21,5530.28,183,5,0.2893,0.1591,22,0,0.2192,No Promotion,54.5,Credit Card
CUST011614,72,Non-binary,north,Mid,High School,Divorced,22,Monthly,App,Bronze,0,16,166.8,2500.91,42,4,0.5812,,41,0,0.685,Free Shipping,51.5,Credit Card
CUST006966,56,FEMALE,Central,Mid,Graduate,Married,25,Annual,Web,,0,32,272.25,8540.88,28,6,,0.2433,3,1,0,No Promotion,48.5,Credit Card
CUST010743,,Female,North,High,Graduate,Married,8,Monthly,Web,Silver,0,27,99.77,2603.35,96,7,0.4861,0.5989,42,0,0,No Promotion,76,Credit Card
CUST007574,23,Female,South ,Low,High School,Married,13,Monthly,Web,,0,23,16.45,407.5,37,2,0.1079,0.7169,42,9,0.97,Free Shipping,,Credit Card
CUST005030,51,Male,CENTRAL,Low,High School,Widowed,41,Monthly,Web,Gold,0,5,28.02,140.77,,2,0.3049,,23,0,0.7748,No Promotion,46.5,Credit Card
CUST007613,52,Female,East,Low,High School,Married,24,Multi-year,In-store,Gold,0,42,58.88,2658.81,183,8,0.2565,0.3928,19,7,0.864,Cashback,19.5,Credit Card
CUST016006,57,MALE,north,High,Post-Graduate,Divorced,66,Monthly,Web,Silver,1,3,194.05,569.01,162,3,0.3669,0,23,8,0.4158,Free Shipping,72.5,Debit Card
CUST012161,55,Female,East,Mid,High School,Single,10,Monthly,Phone,Silver,1,19,127.5,2619.46,168,4,0.2045,0.768,10,19,0.0983,Cashback,22,Credit Card
CUST000517,53,Male,WEST,Mid,Graduate,Married,31,Multi-year,Web,Gold,0,1,508.12,536.88,183,1,0.0743,0.3325,59,2,0.4617,Cashback,,Credit Card
CUST002883,51,Female,North,Mid,High School,Divorced,76,Monthly,Web,Silver,0,9,28.25,251.5,76,3,0.2831,0.7703,15,3,0.6027,Free Shipping,100,Credit Card
CUST009721,47,Female,CENTRAL,High,Graduate,Single,5,Monthly,In-store,Silver,0,42,109.97,4989.2,16,8,0.7523,0.2277,9,0,0,No Promotion,84,COD
CUST015474,40,Female,CENTRAL,Low,Graduate,Single,23,Monthly,Web,Silver,0,24,147.3,3499.56,1,7,0.2951,0.0443,21,23,0.5683,,43,Debit Card
CUST004293,58,Female,West,Low,High School,Divorced,46,Multi-year,Web,,0,12,25.48,320,183,2,0.1387,0,0,1,0.3421,Cashback,31.5,Debit Card
CUST014132,18,male,central,Mid,Graduate,Divorced,12,Monthly,In-store,Silver,0,29,32.9,927.54,92,6,,0.98,39,19,0.7594,Cashback,22,Credit Card
CUST010417,31,FEMALE,EAST,Mid,Graduate,Single,54,Monthly,App,Silver,0,6,76.48,489.1,135,1,0.0037,0,24,4,0.0772,Discount,64.5,Wallet
CUST016883,,Female,north ,Mid,High School,Single,30,Monthly,App,Silver,0,6,382.83,2357.35,11,6,,,57,12,0.8642,Cashback,89,Debit Card
CUST014915,,Non-binary,West,,Post-Graduate,Married,27,Annual,Phone,Silver,0,21,318.64,7108.8,66,6,0.1045,0.6333,2,5,0.285,Cashback,62.5,Credit Card
CUST015837,65,Female,central,High,Doctorate,Married,39,Annual,App,,0,1,19.94,21.33,1,1,0.1099,0.7848,11,0,0.6653,Discount,53,Credit Card
CUST007846,49,Female,West,Mid,Graduate,Divorced,11,Monthly,App,,0,13,85.96,1148.23,10,5,0.4019,0,,8,0.6832,No Promotion,53,Wallet
CUST011212,59,FEMALE,East,Low,Graduate,Married,31,Monthly,Web,Gold,0,7,54.37,382.76,118,3,,0.0524,3,4,0.1541,No Promotion,49,Credit Card
CUST018719,,Male,North,Mid,Doctorate,Married,27,Monthly,Web,Bronze,0,14,162.87,2310.86,124,4,0.2825,0.4793,60,0,0.4757,,87,Credit Card
CUST006876,23,Female,north ,Mid,Graduate,Single,13,Annual,In-store,Bronze,0,42,149.64,6522.67,1,7,0.0967,0.4592,,8,0.4886,Cashback,53.5,COD
CUST016188,27,Male,east,Mid,Graduate,Single,26,Multi-year,In-store,Silver,0,42,39.28,1524.7,48,6,0.055,,21,0,0.3392,Free Shipping,33,Wallet
CUST004277,50,Female,central,,Graduate,Married,22,multi-year,In-store,Silver,0,8,77.44,652.78,100,4,0.4219,0.4626,50,0,0.4661,,,Debit Card
CUST016185,,male,east,High,Post-Graduate,Married,29,Multi-year,App,,0,42,130.27,5312.95,183,7,0.128,0.5991,53,7,0.4906,No Promotion,76.5,Credit Card
CUST014070,25,Female,CENTRAL,Mid,High School,Divorced,19,multi-year,Web,Gold,0,1,15.49,16.44,100,1,0,0.98,39,0,0.7017,Discount,,Credit Card
CUST006007,35,Female,west,Low,High School,Single,82,multi-year,Web,Bronze,0,7,31.54,227.12,183,7,0.3414,,,3,0.97,No Promotion,,Wallet
CUST017318,58,Female,EAST,Low,Post-Graduate,Divorced,27,Multi-year,In-store,Bronze,0,1,17.43,18.7,113,1,0.0495,0.7497,50,0,0.9005,Cashback,17.5,Credit Card
CUST004467,32,male,CENTRAL,Mid,Graduate,Married,19,Monthly,App,Bronze,0,32,273.02,9131.26,46,8,0.2561,0.252,0,17,0,No Promotion,73,Credit Card
CUST016865,31,M,SOUTH,Mid,High School,Single,33,Monthly,Phone,Gold,0,2,17.08,37.56,139,1,0.307,0,15,0,0.1286,Discount,57.5,Credit Card
CUST016268,32,Male,East,Mid,,Widowed,51,Annual,Web,Gold,0,8,126.72,1005.94,182,3,0.2602,0.0322,0,2,0.5076,Cashback,54.5,Debit Card
CUST008681,35,Male,South ,Low,Graduate,Married,7,Monthly,Web,Silver,0,13,27.34,389.07,86,6,0.2976,0.2487,48,1,0.5252,Free Shipping,71.5,Debit Card
CUST010997,38,Male,Central,Low,Graduate,Divorced,12,Monthly,In-store,Bronze,0,27,146.04,4004.47,134,4,0.2036,,41,16,0.3864,Discount,29.5,Credit Card
CUST012289,18,Male,north ,Low,Doctorate,Married,19,Monthly,Web,Gold,0,,30.51,86.45,158,3,0,0.0761,0,0,0.4519,No Promotion,51.5,COD
CUST000530,28,female,EAST,High,High School,Single,87,Annual,Web,Bronze,0,1,15.64,16.28,105,1,0,0.5369,0,0,0.7644,Free Shipping,29,Debit Card
CUST004085,44,Female,north ,Low,Graduate,Married,32,Annual,App,,0,14,46.76,614.92,104,2,0,0.5821,60,0,0.6355,Free Shipping,55.5,Credit Card
CUST017554,35,MALE,EAST,High,,Single,3,Annual,Web,Gold,0,33,48.37,1745.13,60,2,0.71,0.98,54,0,0.2824,Cashback,45,Wallet
CUST017173,58,male,WEST,Mid,High School,Divorced,14,Monthly,In-store,Bronze,0,10,33.79,333.93,1,5,0.5639,0.8691,0,2,0,Free Shipping,68.5,Credit Card
CUST019095,40,M,WEST,Mid,Post-Graduate,Single,61,Multi year,Web,,1,24,54.95,1189.73,,8,0.2181,0.1107,0,20,0.1053,No Promotion,,COD
CUST003344,39,Female,north ,Low,,Married,29,Monthly,In-store,Bronze,1,1,19.71,21.29,114,1,0.3469,,0,7,0.6299,No Promotion,8.5,COD
CUST006178,55,Female,West,High,Graduate,Married,120,Monthly,Web,Bronze,0,42,34.93,1355.6,120,6,0.4774,0.8166,0,2,0.9268,,19,Debit Card
CUST013918,,F,South ,Mid,Graduate,Married,29,Monthly,Web,Bronze,0,15,110.8,1525.37,156,2,0,,36,1,0.7918,No Promotion,69,Wallet
CUST016950,50,Male,north ,Low,High School,Married,20,Annual,App,Bronze,0,36,25.62,834.42,73,4,0.5627,0.1998,10,11,0.1968,No Promotion,51.5,Debit Card
CUST002402,46,Female,South ,Mid,Post-Graduate,Widowed,28,Monthly,Phone,,0,7,166.47,1254.53,172,2,,0.3146,34,8,0.97,No Promotion,73,Credit Card
CUST017431,47,Female,West,,Doctorate,Single,41,Monthly,In-store,Silver,0,15,58.57,796.63,50,7,0.251,0.0433,22,10,0.3637,Free Shipping,38,Wallet
CUST019723,,Male,East,Low,,Married,24,Multi-year,Phone,Bronze,1,28,55.72,1571.81,160,7,0.4478,,23,0,0.2066,Discount,90,Debit Card
CUST011103,39,Male,north,,Post-Graduate,Single,38,Annual,Web,Bronze,1,18,92.34,1658.62,183,4,0.2351,0.5938,5,14,0,,47.5,Debit Card
CUST012175,58,Male,North,Low,High School,Widowed,7,Annual,In-store,Silver,1,14,94.91,1437.97,93,3,0,0.7221,26,0,0.8116,Free Shipping,95,Wallet
CUST009451,54,Female,west,Mid,Graduate,Single,57,Monthly,App,Platinum,0,21,65.7,1493.18,,5,0.1365,0,17,0,0.5548,No Promotion,55,Debit Card
CUST001285,35,Male,south,High,Doctorate,Single,20,Annual,Web,Silver,1,,27.09,448.69,183,2,0.3208,0.4825,10,6,0.0491,Discount,26.5,Wallet
CUST005456,39,Non-binary,central,Mid,Graduate,Single,25,Monthly,In-store,Bronze,0,1,240.67,258.67,18,1,0.0887,0.3347,60,0,0.3145,,99.5,Credit Card
CUST002471,30,female,South ,High,Post-Graduate,Divorced,120,Monthly,App,Gold,0,12,16.22,193.63,8,2,0.2218,0.2057,14,7,0.5764,Discount,76.5,Credit Card
CUST002555,38,Male,NORTH,Mid,Post-Graduate,Divorced,29,Monthly,App,Silver,1,,48.43,1480.67,38,6,0.2149,0.4557,44,0,0.4271,Free Shipping,,Credit Card
CUST008427,32,female,central,Low,Post-Graduate,Single,29,Monthly,Web,Bronze,0,42,138.23,5364.58,124,8,0.2045,0.2642,4,26,0.2126,No Promotion,39,Credit Card
CUST002078,28,Male,West,Mid,High School,Single,45,Annual,App,Bronze,0,12,251.72,2787.68,1,4,0.3997,0.7587,,10,0.2489,No Promotion,53,Credit Card
CUST013511,,F,north,Low,Graduate,Widowed,7,Annual,In-store,Bronze,0,1,26.47,28.35,183,1,0.3011,0.6348,9,0,0.6472,Free Shipping,50.5,Wallet
CUST000105,50,Female,west,Low,High School,Divorced,17,Monthly,Web,Gold,0,20,151.46,2744.12,1,3,0.1935,0.6638,25,0,0.5988,Discount,100,Credit Card
CUST006139,,Male,South,High,Graduate,Single,32,Annual,App,,1,1,585.65,630.51,74,1,,0.3292,1,1,0,Free Shipping,47.5,Debit Card
CUST011240,36,Male,WEST,Mid,Graduate,Divorced,44,Multi-year,Web,Bronze,1,3,210.85,593.96,128,1,0,0.2197,23,4,0.484,,,COD
CUST003268,66,Female,EAST,Mid,High School,Divorced,7,multiyear,Web,Bronze,0,4,72.97,267.59,86,4,0.3749,,60,0,0.6427,No Promotion,71,Wallet
CUST011465,34,Female,west,Low,Doctorate,Married,51,Monthly,App,Silver,0,39,105.52,4505.37,60,7,0.3138,0.4304,45,37,0.7194,Discount,100,Wallet
CUST016813,58,Male,north ,Mid,High School,Single,47,Monthly,In-store,Gold,0,,130.52,318.89,117,1,0.2112,0.2708,0,0,0.1343,Free Shipping,33.5,Debit Card
CUST019939,53,Male,WEST,Low,Graduate,Married,65,Monthly,App,Silver,0,24,126.16,2986.63,1,3,0,0,20,0,0,Discount,61,Debit Card
CUST009493,19,Male,South,High,High School,Married,54,multiyear,Web,Bronze,0,13,39.04,482.76,48,5,0.1625,0.4711,12,8,0.7149,No Promotion,63.5,Credit Card
CUST001843,55,Male,West,Mid,,Single,6,Monthly,Web,Silver,1,13,214.99,2789.95,1,2,0.148,0.6012,0,6,0,Free Shipping,10.5,Wallet
CUST010198,27,Male,east,Mid,Post-Graduate,Single,53,Annual,Web,Silver,0,6,196.71,1243.26,178,3,0.4132,0.1577,,7,0.1479,Cashback,98.5,Credit Card
CUST009076,27,Male,north,Mid,,Single,14,Monthly,Phone,Bronze,1,1,71.13,72.78,175,1,0.3393,,11,5,0.154,No Promotion,,Credit Card
CUST012304,46,Female,West,High,Graduate,Divorced,32,Monthly,Phone,,0,1,200.18,211.58,,1,0.0642,0.98,60,8,0.2276,Free Shipping,75,Credit Card
CUST015139,54,Female,South ,Low,Post-Graduate,Married,16,multi-year,Web,Bronze,0,36,133.52,4816.94,1,7,0,,0,0,0.3474,No Promotion,68.5,Debit Card
CUST017734,43,Male,WEST,Low,Graduate,Divorced,4,Monthly,App,,0,20,69.96,1296.19,,6,0.0342,0.3712,26,13,0.1657,Discount,34,Credit Card
CUST019911,56,Male,South ,High,Post-Graduate,Divorced,25,Monthly,App,Bronze,0,42,131.49,5414.88,162,7,0.5242,0.3533,27,18,0.5743,Cashback,,Credit Card
CUST015075,26,Male,north,Low,Post-Graduate,Married,10,Monthly,Web,Bronze,0,28,20.53,621.45,,7,0.3969,0.1173,28,5,0,Free Shipping,28,Credit Card
CUST002606,19,MALE,EAST,High,High School,Single,29,Monthly,Web,Platinum,0,,36.98,1040.22,183,5,0.2473,0.2835,33,2,0.1733,Discount,57,Credit Card
CUST012514,50,female,Central,Mid,Graduate,Married,21,multiyear,App,Silver,0,,72.88,1313.57,36,1,,0.8437,50,0,0.3309,Cashback,67.5,Wallet
CUST016388,,Female,CENTRAL,Low,Post-Graduate,Widowed,46,Monthly,Web,Gold,1,14,23.9,357.36,81,4,,0.502,0,10,0.0609,No Promotion,40,Wallet
CUST016717,42,Male,NORTH,Low,Graduate,Married,54,multi-year,Web,Gold,0,12,111.63,1427.46,1,4,0.6104,0.3429,,0,0.97,Free Shipping,60.5,Credit Card
CUST011820,,female,south,Mid,Graduate,Married,17,Annual,Web,Silver,0,10,114.03,1209.16,,4,0.1466,0.736,9,0,0.3042,Free Shipping,57,Wallet
CUST002312,45,Male,South,Mid,High School,Married,12,Annual,Web,Silver,0,42,205.19,9160.66,96,8,0.3751,,45,16,0.6143,Cashback,69,Credit Card
CUST015136,33,Male,South ,Mid,Graduate,Married,29,Monthly,Web,Bronze,0,39,155.62,6655.48,144,8,0.3994,0.9207,60,18,0.322,Cashback,22.5,Credit Card
CUST019167,18,Male,West,Mid,,Single,19,Multi year,Web,Silver,0,1,26.36,28.4,7,1,0.1663,0.139,,0,0.4595,Free Shipping,52.5,Debit Card
CUST008114,49,Female,WEST,Mid,Post-Graduate,Married,78,Monthly,Phone,Bronze,1,19,154.58,2868.74,1,4,0,0.3683,14,14,0.4992,Free Shipping,,Debit Card
CUST005471,54,Male,south,,Graduate,Single,22,Monthly,In-store,Silver,0,,129.96,888.61,183,4,0.1232,0.4062,60,0,0.4912,Discount,37,Wallet
CUST015717,43,Female,South ,Low,High School,Divorced,24,Annual,App,Bronze,0,11,191.83,2132.36,183,6,0,0.5924,60,12,0.97,Discount,,Credit Card
CUST019943,42,Male,north ,Mid,Post-Graduate,Married,37,Multi-year,Web,Bronze,1,22,62.81,1432.18,119,4,,0.3841,48,9,0.3551,No Promotion,64.5,COD
CUST002328,37,Male,WEST,High,Graduate,Married,17,Annual,Web,Bronze,0,19,91.89,1697.67,40,4,0.1894,,0,4,0.3289,Free Shipping,,Credit Card
CUST016475,34,Female,central,Low,Post-Graduate,Single,20,Monthly,App,Silver,0,9,119.63,1014.63,183,2,0.3717,0.5342,16,10,0.0804,Cashback,52.5,Wallet
CUST002345,30,Non-binary,west,High,High School,Single,30,Monthly,Web,Bronze,0,1,29.35,29.64,183,1,0.2854,0.6897,0,0,0.4948,No Promotion,59,Debit Card
CUST017884,18,F,WEST,Low,High School,Married,11,Annual,In-store,Gold,0,15,194.77,2840.72,111,7,0.24,0.9225,60,12,0.97,,73,Credit Card
CUST006952,33,Female,east,,High School,Married,17,Annual,App,,0,21,71.39,1517.48,76,2,0.0815,0.4422,6,0,0.97,,84,Wallet
CUST005067,32,Female,Central,Mid,Post-Graduate,Married,10,multiyear,In-store,Platinum,1,13,316.83,3907.74,43,5,0.1305,0,0,9,0.119,Discount,37.5,Debit Card
CUST011451,61,Female,South ,High,High School,Married,25,Annual,App,,0,7,22.69,173.68,183,4,0.4691,0.6272,31,0,0.8123,No Promotion,22,Credit Card
CUST001041,51,Female,Central,Mid,Doctorate,Divorced,62,Monthly,In-store,Silver,1,30,49.06,1400.72,109,6,0.2215,0.9663,,0,0.3916,No Promotion,42,Credit Card
CUST018176,,Female,south,Mid,,Single,59,Annual,App,,0,11,111.59,1329.11,46,5,0,0.5395,60,10,0.5669,Free Shipping,91,Debit Card
CUST001021,43,FEMALE,north ,Mid,Post-Graduate,Married,61,Monthly,App,Silver,0,5,172.43,826.25,95,3,0.1014,0.541,60,3,0,,15,COD
CUST000455,44,Male,South ,Low,Post-Graduate,Widowed,1,Annual,Web,,0,20,51.66,1125.52,30,4,0.234,0.2203,33,14,0.5315,Free Shipping,28.5,Debit Card
CUST001113,47,Female,NORTH,Low,,Married,40,Multi year,App,Bronze,0,14,51.95,708.03,1,5,0.3136,0.3878,26,2,0.6458,Cashback,,Credit Card
CUST014694,45,Male,SOUTH,High,Post-Graduate,Single,32,Monthly,App,Gold,0,13,41.52,579.93,1,6,0.4198,0.8013,,0,0.0974,Cashback,,Debit Card
CUST004214,35,F,North,Low,Graduate,Married,31,Monthly,Web,Silver,0,2,262.71,535.91,123,1,0.4132,0.4461,34,0,0.1305,,8,Credit Card
CUST013479,49,Male,east,Low,Graduate,Married,67,Monthly,Phone,Silver,0,,58.63,479.55,142,5,0.1839,0.2789,20,0,0,,88.5,Wallet
CUST012869,18,female,WEST,Mid,Post-Graduate,Married,31,Annual,Phone,,0,16,49.21,755.19,183,3,0.265,,47,0,0.3369,Free Shipping,86,Wallet
CUST009199,38,male,west,Low,High School,Married,23,Annual,In-store,Bronze,1,15,23.17,365.7,104,4,0,0.5259,24,12,0.046,No Promotion,26.5,Credit Card
CUST018431,28,Female,West,Mid,High School,Widowed,21,Monthly,Phone,Gold,0,8,79.27,655.41,183,2,0.3452,0.1603,0,0,0,No Promotion,41,Credit Card
CUST015972,46,Non-binary,North,Mid,,Single,16,Monthly,Web,,0,10,261.94,2544.02,36,2,0,0.4715,60,6,0.3807,Discount,57.5,Wallet
CUST009132,71,Male,South ,Mid,Graduate,Single,75,Monthly,App,,0,42,85.86,3386.41,183,8,0.1972,0.4548,36,28,0.4039,Discount,61,Credit Card
CUST016295,49,Male,South,Mid,Post-Graduate,Married,32,Monthly,Web,Platinum,1,5,86.52,461.04,166,5,0.4599,0.1593,48,11,0.1233,Cashback,49.5,COD
CUST007130,30,male,east,Mid,High School,Single,25,Multi-year,In-store,Platinum,0,23,96.13,2265.12,121,2,,0.6406,4,6,0.2133,Free Shipping,65.5,Credit Card
CUST012584,45,F,central,Low,Post-Graduate,Single,6,Monthly,App,Platinum,0,3,309.44,962.1,180,3,0.3422,0.1381,1,0,0.5919,Discount,,Credit Card
CUST013109,45,Male,South,Mid,Graduate,Married,9,Monthly,Web,Bronze,1,23,30.92,708.18,60,7,0.1307,0.4598,0,14,0.2769,Cashback,40.5,Credit Card
CUST000817,36,female,CENTRAL,Low,Post-Graduate,Married,20,multi-year,Web,Silver,0,15,41.81,608.37,1,6,0.1077,0,46,0,0.3542,No Promotion,36.5,Credit Card
